Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,24:03:2022,02:37:19,83,83.109248,0.077646,0.030457,0.024260,0.020810,1.754979,66.890997,67.536056,1.638643,0.076467,0.666307,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069910,0.135590,0.263490,0.264740,1,1,17:05:2024,10:27:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:03:2022,03:56:40,83,83.164352,0.051770,0.018271,0.017525,0.020520,1.675731,50.328834,50.929846,2.458104,0.335196,0.488064,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059710,0.115270,0.228280,0.231510,1,1,17:05:2024,10:32:58,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:03:2022,10:09:44,83,83.423426,0.061375,0.021375,0.019700,0.016847,1.748762,53.759597,53.147302,2.812126,0.314940,0.540992,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.061530,0.118460,0.233020,0.234590,1,1,17:05:2024,10:49:34,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:03:2022,10:29:34,83,83.437199,0.059549,0.018385,0.016169,0.015882,1.997721,57.859198,57.233821,3.088922,0.289786,0.537017,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.063760,0.122800,0.240370,0.241160,1,1,17:05:2024,10:35:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:03:2022,10:52:52,83,83.453380,0.060752,0.018370,0.014351,0.012025,2.185490,62.768893,62.132060,3.025883,0.233319,0.546147,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.067080,0.129230,0.251240,0.250900,1,1,17:05:2024,10:42:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,24:03:2022,11:42:12,83,83.487639,0.071294,0.028763,0.023559,0.020483,1.674609,73.378945,72.728294,3.885352,0.121736,0.587715,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077750,0.149900,0.286190,0.282330,1,1,17:05:2024,10:50:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:03:2022,02:03:22,84,84.085671,0.051151,0.027222,0.022458,0.018365,1.234072,73.975496,74.628074,1.959410,0.028372,0.574906,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077630,0.150960,0.290220,0.290170,1,1,17:05:2024,11:04:31,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:03:2022,02:36:23,84,84.108600,0.051023,0.022556,0.018413,0.013879,1.536684,66.827414,67.473493,1.628142,0.044556,0.535096,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069860,0.135470,0.263280,0.264560,1,1,17:05:2024,10:39:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:03:2022,03:26:17,84,84.143252,0.048657,0.018111,0.014299,0.012561,1.848186,56.245836,56.870772,1.945441,0.097336,0.526930,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.062490,0.120820,0.237870,0.240520,1,1,17:05:2024,10:45:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:03:2022,03:56:15,84,84.164062,0.051128,0.020892,0.016450,0.013611,1.706507,50.116550,50.719579,1.493626,0.110036,0.543495,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059620,0.115100,0.227970,0.231230,1,1,17:05:2024,10:52:39,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,25:03:2022,11:42:47,84,84.488044,0.047524,0.025047,0.021632,0.019914,1.189140,73.378993,72.727639,3.102169,0.105572,0.420954,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077740,0.149890,0.286170,0.282330,1,1,17:05:2024,10:41:35,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,02:02:11,85,85.084850,0.061011,0.029599,0.023723,0.021273,1.416061,73.976457,74.629633,1.665415,0.025860,0.528144,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077630,0.150970,0.290240,0.290170,1,1,17:05:2024,11:05:42,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,02:36:05,85,85.108391,0.055514,0.026227,0.020671,0.017221,1.479342,66.628797,67.275685,1.670575,0.048028,0.495070,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069680,0.135120,0.262700,0.263990,1,1,17:05:2024,10:35:09,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,03:23:56,85,85.141620,0.044859,0.021310,0.017905,0.015054,1.386895,56.456479,57.084004,1.750349,0.099687,0.450565,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.062600,0.121040,0.238260,0.240900,1,1,17:05:2024,10:41:00,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,03:52:51,85,85.161701,0.043858,0.018166,0.014870,0.013468,1.634466,50.507815,51.115375,1.433362,0.123414,0.452609,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059780,0.115420,0.228530,0.231750,1,1,17:05:2024,10:46:52,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,10:56:10,85,85.455671,-999.0,-999.0,-999.0,-999.0,-999.0,63.192823,62.552368,2.643118,0.217194,0.390146,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.067410,0.129870,0.252300,0.251840,1,1,17:05:2024,10:34:39,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,11:43:22,85,85.488449,-999.0,-999.0,-999.0,-999.0,-999.0,73.380427,72.728415,2.776800,0.105914,0.369529,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077750,0.149890,0.286180,0.282330,1,1,17:05:2024,10:40:47,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,26:03:2022,12:01:32,85,85.501065,-999.0,-999.0,-999.0,-999.0,-999.0,77.333993,76.680786,3.330587,0.065992,0.370627,4,8,7,5,4,8,7,5,4,9,7,6,4,10,7,6,0.083680,0.161370,0.305590,0.299710,1,1,17:05:2024,10:43:19,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,02:01:03,86,86.084063,-999.0,-999.0,-999.0,-999.0,-999.0,73.967743,74.621468,2.237124,0.086555,0.373079,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077600,0.150930,0.290170,0.290130,1,1,17:05:2024,10:35:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,02:33:34,86,86.106644,-999.0,-999.0,-999.0,-999.0,-999.0,66.909861,67.558090,2.053092,0.127573,0.379084,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069930,0.135620,0.263580,0.264810,1,1,17:05:2024,10:41:18,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,03:22:37,86,86.140706,0.040777,0.014014,0.010428,0.011044,2.050057,56.454835,57.084278,2.496157,0.313841,0.402075,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.062600,0.121030,0.238260,0.240900,1,1,17:05:2024,10:46:49,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,03:51:24,86,86.160694,0.040148,0.016259,0.013953,0.015729,1.607541,50.511066,51.121372,2.475800,0.348128,0.406328,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059770,0.115410,0.228520,0.231760,1,1,17:05:2024,10:52:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,10:08:43,86,86.422720,-999.0,-999.0,-999.0,-999.0,-999.0,53.067944,52.450754,3.169455,0.372846,0.353256,4,10,8,4,4,10,8,4,3,10,8,4,3,10,8,4,0.061190,0.117800,0.231910,0.233590,1,1,17:05:2024,10:42:29,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,10:30:32,86,86.437870,-999.0,-999.0,-999.0,-999.0,-999.0,57.613513,56.983066,3.033730,0.316861,0.343942,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.063630,0.122530,0.239900,0.240720,1,1,17:05:2024,10:47:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,10:55:55,86,86.455498,-999.0,-999.0,-999.0,-999.0,-999.0,63.002781,62.361322,3.136653,0.220782,0.343806,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.067240,0.129550,0.251800,0.251410,1,1,17:05:2024,10:51:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,11:45:52,86,86.490185,-999.0,-999.0,-999.0,-999.0,-999.0,73.800312,73.147488,2.971656,0.101923,0.331610,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078310,0.150990,0.288040,0.283980,1,1,17:05:2024,10:58:27,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,27:03:2022,12:03:59,86,86.502766,-999.0,-999.0,-999.0,-999.0,-999.0,77.746327,77.092765,3.765315,0.073775,0.331512,4,9,7,5,4,9,7,5,4,9,7,5,4,8,7,6,0.084400,0.162770,0.307920,0.301780,1,1,17:05:2024,10:34:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,02:00:49,87,87.083900,0.040650,0.013772,0.010236,0.009747,2.073841,73.764096,74.418263,3.121288,0.118686,0.400739,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077340,0.150400,0.289280,0.289260,1,1,17:05:2024,10:35:03,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,02:32:24,87,87.105833,-999.0,-999.0,-999.0,-999.0,-999.0,66.901734,67.550899,3.562431,0.226909,0.392264,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069900,0.135580,0.263510,0.264790,1,1,17:05:2024,10:41:22,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,03:21:18,87,87.139792,0.036474,0.006918,0.006720,0.007914,2.625621,56.456045,57.087343,3.304216,0.333738,0.410462,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.062600,0.121050,0.238270,0.240900,1,1,17:05:2024,10:47:16,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,03:50:19,87,87.159942,0.038497,0.011648,0.010150,0.011692,2.041227,50.443294,51.055984,3.214300,0.360870,0.422596,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059750,0.115370,0.228440,0.231670,1,1,17:05:2024,10:52:58,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,10:08:27,87,87.422535,0.057400,0.022714,0.020034,0.020398,1.607614,52.855887,52.237062,3.221208,0.345285,0.473453,4,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.061090,0.117600,0.231580,0.233280,1,1,17:05:2024,10:45:31,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,10:30:12,87,87.437639,0.052217,0.020187,0.016937,0.015995,1.709452,57.397880,56.766165,3.710347,0.342491,0.454059,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.063490,0.122260,0.239450,0.240340,1,1,17:05:2024,10:51:15,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,10:55:27,87,87.455174,-999.0,-999.0,-999.0,-999.0,-999.0,62.767746,62.125385,4.234498,0.322425,0.382143,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.067060,0.129190,0.251170,0.250880,1,1,17:05:2024,10:56:23,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,11:45:32,87,87.489954,0.049573,0.019609,0.016004,0.013540,1.710006,73.605041,72.951755,3.568269,0.128128,0.433276,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.078050,0.150480,0.287190,0.283210,1,1,17:05:2024,10:34:55,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,28:03:2022,12:03:41,87,87.502558,0.045333,0.021254,0.019498,0.016888,1.292111,77.560701,76.906787,4.227724,0.083860,0.446018,4,9,7,5,4,9,7,5,4,9,7,5,4,9,7,6,0.084070,0.162110,0.306810,0.300840,1,1,17:05:2024,10:38:18,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,02:00:26,88,88.083634,0.040698,0.014491,0.010705,0.009853,2.004457,73.594292,74.248884,3.795213,0.155547,0.402007,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077140,0.149980,0.288530,0.288530,1,1,17:05:2024,10:51:17,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,02:31:15,88,88.105035,0.039887,0.012816,0.008637,0.008960,2.284730,66.891900,67.541950,3.717533,0.240603,0.402641,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.069890,0.135570,0.263490,0.264760,1,1,17:05:2024,10:57:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,03:19:58,88,88.138866,-999.0,-999.0,-999.0,-999.0,-999.0,56.463709,57.096807,3.343826,0.327335,0.397753,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.062600,0.121040,0.238280,0.240920,1,1,17:05:2024,10:40:45,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,03:50:00,88,88.159722,-999.0,-999.0,-999.0,-999.0,-999.0,50.221921,50.836356,3.300882,0.386990,0.399177,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.059660,0.115180,0.228120,0.231380,1,1,17:05:2024,10:46:28,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,10:08:06,88,88.422292,-999.0,-999.0,-999.0,-999.0,-999.0,52.628426,52.008050,3.589816,0.361825,0.372408,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.060990,0.117400,0.231230,0.232970,1,1,17:05:2024,10:38:00,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,10:56:10,88,88.455671,-999.0,-999.0,-999.0,-999.0,-999.0,62.787995,62.144366,4.047937,0.299133,0.376356,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.067090,0.129240,0.251260,0.250920,1,1,17:05:2024,10:46:09,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,29:03:2022,11:45:17,88,88.489780,-999.0,-999.0,-999.0,-999.0,-999.0,73.428859,72.775131,4.467807,0.164529,0.383378,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.077820,0.150040,0.286440,0.282510,1,1,17:05:2024,10:52:12,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,01:57:27,89,89.081563,0.054562,0.018132,0.013062,0.011480,2.144857,73.993418,74.648539,3.710861,0.139173,0.465296,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.080400,0.152290,0.295100,0.292880,1,1,17:05:2024,11:10:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,02:30:08,89,89.104259,0.054554,0.018603,0.013182,0.011715,2.126355,66.876823,67.527702,3.619957,0.241852,0.481088,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.072270,0.136790,0.267800,0.267270,1,1,17:05:2024,10:56:45,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,03:18:38,89,89.137940,0.074123,0.024888,0.018924,0.017336,2.057950,56.474418,57.109251,3.428703,0.333109,0.561711,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.064640,0.122290,0.242310,0.243440,1,1,17:05:2024,11:03:03,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,03:47:23,89,89.157905,0.076141,0.027907,0.022754,0.023640,1.829983,50.475004,51.092842,3.158108,0.349268,0.571590,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.061640,0.116610,0.232340,0.234210,1,1,17:05:2024,11:10:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,10:07:48,89,89.422083,-999.0,-999.0,-999.0,-999.0,-999.0,52.413109,51.791175,4.924585,0.479329,0.394862,3,10,8,4,3,10,7,4,3,10,6,4,3,10,8,4,0.062830,0.118420,0.234780,0.235160,1,1,17:05:2024,10:58:39,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,10:56:48,89,89.456111,0.052315,0.016463,0.012856,0.012323,2.123898,62.792398,62.147584,3.994835,0.279504,0.431066,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.069350,0.130490,0.255450,0.253440,1,1,17:05:2024,11:04:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,11:45:40,89,89.490046,0.076433,0.027847,0.022686,0.019891,1.840393,73.391731,72.737542,2.920700,0.085409,0.556564,4,10,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.080540,0.151240,0.291010,0.284960,1,1,17:05:2024,11:10:57,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,30:03:2022,12:03:51,89,89.502674,0.083504,0.035943,0.030949,0.027356,1.508245,77.358977,76.704476,3.022997,0.049814,0.628213,4,9,7,5,4,10,7,6,4,10,7,6,4,10,7,6,0.086800,0.162810,0.310810,0.302480,1,1,17:05:2024,11:14:59,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,01:56:16,90,90.080741,0.089868,0.043862,0.034325,0.029469,1.438010,74.001402,74.656897,2.764667,0.087461,0.687364,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.080410,0.152300,0.295140,0.292910,1,1,17:05:2024,11:31:10,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,02:29:38,90,90.103912,0.086101,0.041695,0.030897,0.028010,1.521766,66.729923,67.381467,2.921393,0.175202,0.692197,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.072140,0.136560,0.267380,0.266840,1,1,17:05:2024,11:02:36,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,03:19:23,90,90.138461,0.093248,0.048536,0.037782,0.032456,1.344821,56.047053,56.682594,2.759275,0.285119,0.747014,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.064390,0.121830,0.241500,0.242700,1,1,17:05:2024,11:11:30,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,03:45:58,90,90.156921,0.099777,0.050572,0.040792,0.036963,1.339556,50.486508,51.106765,2.314391,0.288311,0.774179,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.061640,0.116610,0.232360,0.234230,1,1,17:05:2024,11:19:38,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,10:29:27,90,90.437118,0.181340,0.091064,0.070938,0.058404,1.399687,56.813519,56.178049,2.544235,0.464267,1.168666,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.065220,0.122850,0.242360,0.241840,1,1,17:05:2024,11:34:51,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,10:57:34,90,90.456644,0.177570,0.089642,0.071245,0.060424,1.365178,62.827485,62.181502,2.376852,0.065613,1.162233,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.069380,0.130550,0.255550,0.253520,1,1,17:05:2024,11:05:47,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,11:46:19,90,90.490498,0.205620,0.103800,0.082452,0.069097,1.365936,73.413870,72.759245,2.843916,0.026209,1.227812,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.080590,0.151320,0.291100,0.285050,1,1,17:05:2024,11:19:16,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,31:03:2022,12:04:49,90,90.503345,0.187830,0.098370,0.080154,0.071763,1.275319,77.452060,76.797366,3.639952,0.025387,1.212577,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.086970,0.163130,0.311330,0.302940,1,1,17:05:2024,11:24:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:04:2022,01:55:07,91,91.079942,-999.0,-999.0,-999.0,-999.0,-999.0,74.003777,74.659602,1.127615,0.021309,0.352920,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.080440,0.152340,0.295170,0.292930,1,1,17:05:2024,11:14:29,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:04:2022,02:29:08,91,91.103565,-999.0,-999.0,-999.0,-999.0,-999.0,66.584883,67.237061,1.355628,0.049803,0.351740,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.072010,0.136300,0.266930,0.266420,1,1,17:05:2024,10:59:55,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,01:04:2022,03:44:36,91,91.155972,-999.0,-999.0,-999.0,-999.0,-999.0,50.491645,51.114212,4.282832,0.521884,0.333990,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.061640,0.116610,0.232360,0.234240,1,1,17:05:2024,11:07:08,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,01:54:10,92,92.079282,-999.0,-999.0,-999.0,-999.0,-999.0,73.964173,74.620283,1.652364,0.034318,0.353505,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.080370,0.152230,0.295020,0.292750,1,1,17:05:2024,03:59:05,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,02:26:30,92,92.101736,-999.0,-999.0,-999.0,-999.0,-999.0,66.905965,67.559099,1.800914,0.070452,0.354952,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.072330,0.136880,0.267950,0.267360,1,1,17:05:2024,03:45:50,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,03:14:56,92,92.135370,-999.0,-999.0,-999.0,-999.0,-999.0,56.461714,57.101247,1.897029,0.124248,0.376957,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.064630,0.122270,0.242270,0.243420,1,1,17:05:2024,03:51:42,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,03:43:43,92,92.155359,-999.0,-999.0,-999.0,-999.0,-999.0,50.400292,51.024783,1.555044,0.110466,0.387321,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.061610,0.116550,0.232230,0.234120,1,1,17:05:2024,03:58:18,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,10:06:50,92,92.421412,0.099347,0.054038,0.045526,0.039730,1.172592,51.764016,51.137622,2.835923,0.151153,0.711037,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.062510,0.117840,0.233790,0.234270,1,1,17:05:2024,03:52:01,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,10:30:17,92,92.437697,0.090760,0.046306,0.038067,0.032258,1.304390,56.715960,56.077565,3.375805,0.183377,0.671672,4,10,7,5,4,10,8,4,4,10,8,4,4,10,8,4,0.065150,0.122730,0.242160,0.241670,1,1,17:05:2024,04:00:15,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,10:59:01,92,92.457650,0.085739,0.039975,0.032018,0.027209,1.478781,62.885559,62.237435,2.362888,0.072277,0.630235,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.069420,0.130630,0.255690,0.253640,1,1,17:05:2024,04:07:56,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,11:49:01,92,92.492373,0.098443,0.049197,0.040213,0.034810,1.344106,73.767233,73.111833,2.801562,0.044640,0.668242,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.081070,0.152220,0.292670,0.286440,1,1,17:05:2024,04:15:32,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,02:04:2022,12:07:15,92,92.505035,0.107310,0.050625,0.041589,0.036595,1.427207,77.749824,77.094948,3.089948,0.031733,0.695483,4,8,7,6,4,9,7,6,4,9,7,6,4,10,7,6,0.087500,0.164130,0.313060,0.304450,1,1,17:05:2024,03:41:47,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:04:2022,01:53:50,93,93.079051,0.060678,0.033327,0.026749,0.023645,1.221034,73.791467,74.447823,2.881379,0.141689,0.436648,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.080110,0.151740,0.294140,0.292000,1,1,17:05:2024,03:53:14,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:04:2022,03:13:40,93,93.134491,-999.0,-999.0,-999.0,-999.0,-999.0,56.471008,57.112000,2.875380,0.352233,0.382427,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.064640,0.122290,0.242300,0.243440,1,1,17:05:2024,03:58:38,1292,28.545000,77.192600,15.000000,lev20,Almucantar
IIT_Delhi,03:04:2022,10:06:34,93,93.421227,0.069518,0.025758,0.022678,0.024513,1.712355,51.562812,50.934958,4.424850,0.614998,0.537627,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.062430,0.117680,0.233500,0.234000,1,1,17:05:2024,03:53:58,1292,28.545000,77.192600,15.000000,lev20,Almucantar
